timestamp,run_label,engine,scenario,time_seconds,memory_mb,cpu_count,cpu_count_logical,cpu_name,cpu_freq_mhz,memory_total_gb,memory_available_gb
2025-10-26T05:20:05.582771,batch,pandas-pyarrow,medium,1.2021,211.08,6,12,,4319,31.26,8.98
2025-10-26T05:20:05.582771,batch,pandas-pyarrow,large,3.7533,1440.26,6,12,,4319,31.26,8.98
2025-10-26T05:20:05.582771,batch,pandas-pyarrow,xlarge,31.7418,13571.58,6,12,,4319,31.26,8.98
2025-10-26T05:23:44.984699,batch,pandas-pyarrow,small,0.2765,57.81,6,12,,3813,31.26,6.52
2025-10-26T05:23:44.984699,batch,pandas-pyarrow,medium,0.7792,211.1,6,12,,3813,31.26,6.52
2025-10-26T05:23:44.984699,batch,pandas-pyarrow,large,3.439,1440.28,6,12,,3813,31.26,6.52
2025-10-26T05:23:44.984699,batch,pandas-pyarrow,xlarge,35.4827,13571.58,6,12,,3813,31.26,6.52
2025-10-26T05:27:17.421874,batch,pandas-pyarrow,small,0.2973,57.81,6,12,,4140,31.26,6.22
2025-10-26T05:27:17.421874,batch,pandas-pyarrow,medium,0.764,211.1,6,12,,4140,31.26,6.22
2025-10-26T05:27:17.421874,batch,pandas-pyarrow,large,3.7112,1440.27,6,12,,4140,31.26,6.22
2025-10-26T05:27:17.421874,batch,pandas-pyarrow,xlarge,37.6848,13571.58,6,12,,4140,31.26,6.22
2025-10-26T05:31:03.536149,batch,pandas-pyarrow,small,0.7541,57.81,6,12,,4105,31.26,8.14
2025-10-26T05:31:03.536149,batch,pandas-pyarrow,medium,1.408,211.1,6,12,,4105,31.26,8.14
2025-10-26T05:31:03.536149,batch,pandas-pyarrow,large,3.3956,1440.26,6,12,,4105,31.26,8.14
2025-10-26T05:31:03.536149,batch,pandas-pyarrow,xlarge,31.6297,13571.58,6,12,,4105,31.26,8.14
2025-10-26T05:34:42.516683,batch,pandas-pyarrow,small,0.2779,57.81,6,12,,3740,31.26,8.9
2025-10-26T05:34:42.516683,batch,pandas-pyarrow,medium,1.1047,211.08,6,12,,3740,31.26,8.9
2025-10-26T05:34:42.516683,batch,pandas-pyarrow,large,3.8707,1440.27,6,12,,3740,31.26,8.9
2025-10-26T05:34:42.516683,batch,pandas-pyarrow,xlarge,31.3913,13571.58,6,12,,3740,31.26,8.9
2025-10-26T05:38:18.029318,batch,pandas-pyarrow,small,0.235,57.81,6,12,,4004,31.26,8.96
2025-10-26T05:38:18.029318,batch,pandas-pyarrow,medium,1.1249,211.08,6,12,,4004,31.26,8.96
2025-10-26T05:38:18.029318,batch,pandas-pyarrow,large,3.8853,1440.26,6,12,,4004,31.26,8.96
2025-10-26T05:38:18.029318,batch,pandas-pyarrow,xlarge,32.0594,13571.58,6,12,,4004,31.26,8.96
2025-10-26T05:41:49.889251,batch,pandas-pyarrow,small,0.293,57.81,6,12,,4213,31.26,6.16
2025-10-26T05:41:49.889251,batch,pandas-pyarrow,medium,0.7859,211.1,6,12,,4213,31.26,6.16
