timestamp,run_label,engine,scenario,time_seconds,memory_mb,cpu_count,cpu_count_logical,cpu_name,cpu_freq_mhz,memory_total_gb,memory_available_gb
2025-10-26T05:20:05.582771,batch,pandas,small,0.4728,57.82,6,12,,4319,31.26,8.98
2025-10-26T05:20:05.582771,batch,pandas,medium,1.7579,252.57,6,12,,4319,31.26,8.98
2025-10-26T05:20:05.582771,batch,pandas,large,12.2558,2091.19,6,12,,4319,31.26,8.98
2025-10-26T05:20:05.582771,batch,pandas,xlarge,163.8666,20316.68,6,12,,4319,31.26,8.98
2025-10-26T05:23:44.984699,batch,pandas,small,0.394,57.84,6,12,,3813,31.26,6.52
2025-10-26T05:23:44.984699,batch,pandas,medium,1.3932,252.59,6,12,,3813,31.26,6.52
2025-10-26T05:23:44.984699,batch,pandas,large,10.6593,2091.19,6,12,,3813,31.26,6.52
2025-10-26T05:23:44.984699,batch,pandas,xlarge,155.6263,20316.68,6,12,,3813,31.26,6.52
2025-10-26T05:27:17.421874,batch,pandas,small,0.3832,57.82,6,12,,4140,31.26,6.22
2025-10-26T05:27:17.421874,batch,pandas,medium,1.4404,252.57,6,12,,4140,31.26,6.22
2025-10-26T05:27:17.421874,batch,pandas,large,10.4862,2091.19,6,12,,4140,31.26,6.22
2025-10-26T05:27:17.421874,batch,pandas,xlarge,160.5725,20316.69,6,12,,4140,31.26,6.22
2025-10-26T05:31:03.536149,batch,pandas,small,0.4832,57.82,6,12,,4105,31.26,8.14
2025-10-26T05:31:03.536149,batch,pandas,medium,1.8303,252.57,6,12,,4105,31.26,8.14
2025-10-26T05:31:03.536149,batch,pandas,large,11.7826,2091.19,6,12,,4105,31.26,8.14
2025-10-26T05:31:03.536149,batch,pandas,xlarge,162.6457,20316.69,6,12,,4105,31.26,8.14
2025-10-26T05:34:42.516683,batch,pandas,small,0.498,57.82,6,12,,3740,31.26,8.9
2025-10-26T05:34:42.516683,batch,pandas,medium,1.6748,252.57,6,12,,3740,31.26,8.9
2025-10-26T05:34:42.516683,batch,pandas,large,11.7192,2091.18,6,12,,3740,31.26,8.9
2025-10-26T05:34:42.516683,batch,pandas,xlarge,159.8385,20316.68,6,12,,3740,31.26,8.9
2025-10-26T05:38:18.029318,batch,pandas,small,0.5216,57.82,6,12,,4004,31.26,8.96
2025-10-26T05:38:18.029318,batch,pandas,medium,1.7461,252.57,6,12,,4004,31.26,8.96
2025-10-26T05:38:18.029318,batch,pandas,large,11.8921,2091.19,6,12,,4004,31.26,8.96
2025-10-26T05:38:18.029318,batch,pandas,xlarge,156.3933,20316.68,6,12,,4004,31.26,8.96
2025-10-26T05:41:49.889251,batch,pandas,small,0.3935,57.82,6,12,,4213,31.26,6.16
2025-10-26T05:41:49.889251,batch,pandas,medium,1.4173,252.57,6,12,,4213,31.26,6.16
2025-10-26T05:41:49.889251,batch,pandas,large,10.4964,2091.19,6,12,,4213,31.26,6.16
2025-10-26T05:41:49.889251,batch,pandas,xlarge,157.0602,20316.68,6,12,,4213,31.26,6.16
2025-10-26T05:45:20.554609,batch,pandas,small,0.3819,57.82,6,12,,4021,31.26,5.62
2025-10-26T05:45:20.554609,batch,pandas,medium,1.4491,252.57,6,12,,4021,31.26,5.62
2025-10-26T05:45:20.554609,batch,pandas,large,10.3605,2091.19,6,12,,4021,31.26,5.62
2025-10-26T05:45:20.554609,batch,pandas,xlarge,155.0697,20316.68,6,12,,4021,31.26,5.62
2025-10-26T05:48:49.912442,batch,pandas,small,0.5138,57.82,6,12,,4392,31.26,8.99
2025-10-26T05:48:49.912442,batch,pandas,medium,1.6951,252.57,6,12,,4392,31.26,8.99
2025-10-26T05:48:49.912442,batch,pandas,large,12.1314,2091.19,6,12,,4392,31.26,8.99
2025-10-26T05:48:49.912442,batch,pandas,xlarge,163.6999,20316.69,6,12,,4392,31.26,8.99
